step,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
0.24123989218328842,0.0012037073342414726,C1250668520,0.0008727190529215715,0.00028454872467012173,C385864067,0.0,0.00016006505758648656,0,0,False,True,False,False,False
0.46226415094339623,0.07089083013562497,C123840755,0.03745202631638328,0.0,C417847795,0.0,0.0,1,0,False,False,False,False,True
0.16037735849056606,0.0034236507142419805,C562878740,0.0018087340267081875,0.0,C270375529,0.0,0.0,1,0,False,False,False,False,True
0.6212938005390837,0.0053287373894475975,C579573451,0.0028152020869395278,0.0,C987393521,0.0,0.0,1,0,False,False,False,False,True
0.07277628032345014,0.027146598184382743,C723006620,0.014341701284308454,0.0,C240791931,0.0,0.0,1,0,False,False,False,False,True
0.0431266846361186,0.014491839725295544,C199828765,5.310057659360113e-05,0.0,C1245460529,0.005771154753214242,0.007686140677296336,0,0,False,True,False,False,False
0.0444743935309973,9.833917283859791e-05,C2142202301,0.0,0.0,M1068179546,0.0,0.0,0,0,False,False,False,True,False
0.3881401617250674,0.0027706977685055005,C790263218,0.0014637752942416947,0.0,C1380927357,0.00019236989620027194,0.0005604051637335219,1,0,False,True,False,False,False
0.20754716981132076,0.010414869473038754,C421520608,0.0020017104840303395,0.009017293455114716,C505672509,0.04336174969216663,0.04188596500041632,0,0,True,False,False,False,False
0.7358490566037736,0.018884618106847734,C1345990968,0.009976850503223047,0.0,C623395017,0.007570809199739192,0.010066161852404798,1,0,False,True,False,False,False
0.37870619946091644,0.002631620155142697,C1071397312,0.1379708784109363,0.16746666651952552,C321271119,0.001436368529213126,0.001083414893497076,0,0,True,False,False,False,False
0.215633423180593,0.007593191234853468,C1868199292,0.00044976054112892433,0.0,C220531324,0.002409442258612589,0.003414111805105711,0,0,False,True,False,False,False
0.2102425876010782,0.00038664716318234253,C709616683,0.0,0.0,C818550400,0.0017828782482024457,0.0035377285977339704,0,0,False,True,False,False,False
0.8180592991913748,0.011216799294336676,C2132462996,0.005925898477326148,0.0,C468074010,0.0,0.0,1,0,False,False,False,False,True
0.4865229110512129,0.04440053473716498,C1224276273,0.02345705350404884,0.0,C298592695,0.0,0.0,1,0,False,False,False,False,True
0.30997304582210244,0.001987360910342937,C425279859,0.0,0.0,C1354076315,0.0027096393752028872,0.002968234970949069,0,0,False,True,False,False,False
0.123989218328841,0.028164326012931225,C391100177,0.014879372649487728,0.0,C1603792241,0.0,0.0,1,0,False,False,False,False,True
0.9770889487870621,0.11267822141321426,C2022499393,0.05952854135827449,0.0,C401908877,0.0,0.0,1,0,False,False,False,False,True
0.9258760107816713,0.030850094452484628,C184826905,0.016298279299126705,0.0,C1167936377,2.7332455124414944e-05,0.0041296196752461985,1,0,False,True,False,False,False
0.5363881401617251,0.0007355442164836529,C2066214289,0.008258398365502358,0.009456939361164828,M633431974,0.0,0.0,0,0,False,False,False,True,False
0.2493261455525607,0.0006469051261569398,C2114498040,0.00034176363519345553,0.0,C2123361614,0.0,8.602332421323575e-05,1,0,False,True,False,False,False
0.623989218328841,0.010702905219376843,C1108270870,0.005654405332410115,0.0,C815315430,0.0,0.0,1,0,False,False,False,False,True
0.27628032345013476,0.015043543632275336,C767966076,0.007278303367876027,0.0,C1510377960,0.0,0.0020004411448754397,0,0,False,True,False,False,False
0.8180592991913748,0.00433084144074632,C1043256763,0.0022880080159959114,0.0,C1819996738,0.0,0.0,1,0,False,False,False,False,True
0.4353099730458221,0.0026691281997584903,C674335740,0.0001910882316987176,0.0,C1660798924,0.0036180827164309804,0.0039654342085715735,0,0,False,True,False,False,False
0.20754716981132076,0.0009766021471340873,C251766584,0.0653298983407234,0.07912521943561343,C1717581185,0.009301028798384186,0.009151676381266786,0,0,True,False,False,False,False
0.2169811320754717,0.00023916048205559277,C584319014,0.0006782910567657975,0.0006632532666021101,M1805715374,0.0,0.0,0,0,False,False,False,True,False
0.18598382749326148,0.004495507766944062,C1683709011,0.0010310138185444684,0.0,C460451653,0.00307955538426189,0.003670901143735966,0,0,False,True,False,False,False
0.5997304582210243,0.08642707728435227,C398909840,0.0456599135136241,0.0,C1072954107,9.652893414010184e-05,0.011589116224359675,1,0,False,True,False,False,False
0.8989218328840971,0.05008182716092336,C2000069930,0.02645851240865745,0.0,C1345448010,0.0,0.006659717292161589,1,0,False,True,False,False,False
0.6590296495956874,0.0007431200333411419,C1055809288,0.00013963236322969702,0.0,M871208773,0.0,0.0,0,0,False,False,False,True,False
0.5943396226415095,0.0002879795185796284,C1906628282,0.0001521412076539305,0.0,C120759853,0.0,3.829457286992804e-05,1,0,False,True,False,False,False
0.31266846361185985,0.007986397350176727,C354726692,0.00034087415018730483,0.0,C219392130,0.0,0.001062004953695959,0,0,False,True,False,False,False
0.3045822102425876,0.005591242874405872,C1086380273,0.0029538852186230384,0.0,C1708357030,0.0,0.0,1,0,False,False,False,False,True
0.5404312668463612,0.004889830495662745,C277254429,0.00011747059256041249,0.0,C276139915,0.006930539678103896,0.00756625278709308,0,0,False,True,False,False,False
0.31536388140161725,0.00012783015564491273,C1568717984,0.0,0.0,M1906271568,0.0,0.0,0,0,False,False,False,True,False
0.17924528301886794,0.010559066989131019,C599556294,0.0,0.0,C2081193260,0.0031783166294814353,0.00457576770845089,0,0,False,True,False,False,False
0.5067385444743936,0.013124765339049013,C855048520,0.0009276825132072996,0.009447042424581976,C1226075403,0.0,0.0,0,0,True,False,False,False,False
0.5431266846361187,0.01185938314253687,C1549769780,0.006265379156946269,0.0,C1935951108,0.0,0.0,1,0,False,False,False,False,True
0.6199460916442049,0.003975765369762394,C1856719659,0.002100419320400639,0.0,C1226867237,3.182120625730933e-05,0.0005604387890360528,1,0,False,True,False,False,False
0.7614555256064691,0.06996941283321717,C1229686156,0.036965236346620946,0.0,C1752604611,0.0,0.0,1,0,False,False,False,False,True
0.5404312668463612,0.13524324936941592,C2086367958,0.07144977319078051,0.0,C1701205427,0.0,0.0,1,0,False,False,False,False,True
0.307277628032345,0.001225588827069412,C715571167,0.0006474855057650437,0.0,C650699445,0.0,0.0,1,0,False,False,False,False,True
0.7102425876010783,0.03228498142146071,C1614163884,0.01705633819645258,0.0,C345391268,0.0,0.0,1,0,False,False,False,False,True
0.7762803234501349,0.004502356752663933,C1282179379,0.0023786205248819236,0.0,C1943218565,0.0018589199478177732,0.00245373387898245,1,0,False,True,False,False,False
0.28975741239892183,0.009238429742612254,C1820420607,0.0,0.0,C431197281,0.006392567100679299,0.0076076698241428695,0,0,False,True,False,False,False
0.18059299191374664,0.02501540984460634,C1217218864,0.0003267934347125794,0.0,C221257781,0.003514282198487381,0.006833386488163699,0,0,False,False,False,False,True
0.7425876010781672,0.007023004914229531,C1895360219,0.0037102931982120266,0.0,C1325018812,0.0,0.0009338961839380283,1,0,False,True,False,False,False
0.3477088948787062,0.016122481252821116,C1541771460,0.008517597988496588,0.0,C1704088171,0.0,0.0021439147347192,1,0,False,True,False,False,False
0.284366576819407,0.011531090862508392,C1442171840,0.006091940489525258,0.0,C1053252672,0.0,0.0,1,0,False,False,False,False,True
0.5700808625336928,0.042766915997479546,C1816888178,0.022594003488798847,0.0,C462103796,0.0,0.0,1,0,False,False,False,False,True
0.757412398921833,0.04973524370516369,C490326282,0.026275410409695086,0.0,C1291474697,0.0009355276489040362,0.00754719733659744,1,0,False,True,False,False,False
0.7776280323450135,0.15759700485874575,C740943100,0.08325938858468547,0.0,C1093087411,0.0,0.0,1,0,False,False,False,False,True
0.5175202156334232,0.01962833726760389,C274955922,0.010369761540198485,0.0,C575981096,0.0007277386610087846,0.0033363259196413603,1,0,False,True,False,False,False
0.05121293800539083,0.0005999851265825045,C1507825825,0.0003169755341729913,0.0,C1603586973,0.0005566162313406396,0.000635234092474438,1,0,False,True,False,False,False
0.3719676549865229,0.006081092435027253,C353769887,0.0032126755106870798,0.0,C131129476,0.005284205727540091,0.006081778265114789,1,0,False,True,False,False,False
0.307277628032345,0.003182380579395773,C295861604,0.0003528402409304267,0.0,C1611050809,0.0,0.0004231825429759439,0,0,False,True,False,False,False
0.012129380053908356,0.0016467461740958223,C1443276015,0.0,0.0,C787593204,0.0027850403447294966,0.0029981841323650006,0,0,False,True,False,False,False
0.734501347708895,0.001902646009283272,C1200869667,0.00016182182541332396,0.0,C1556134562,0.00030029930491179456,0.0005526777650634773,0,0,False,True,False,False,False
0.20754716981132076,0.007693335731710898,C954871123,0.004064432758560872,0.0,C372683290,0.0,0.0,1,0,False,False,False,False,True
0.017520215633423184,0.05820746540733209,C439830884,0.030751333029599492,0.0,C1133002328,0.0,0.0,1,0,False,False,False,False,True
0.8935309973045823,0.002692945897037386,C353441050,0.0014226985410029354,0.0,C1305397370,0.0,0.0,1,0,False,False,False,False,True
0.477088948787062,0.0038148281828673226,C1864390920,8.164801047024952e-05,0.0,C533885393,0.010518182212221432,0.011003428339278904,0,0,False,True,False,False,False
0.49056603773584906,0.002972802569380601,C750171680,0.001570548403070588,0.0,C220373789,0.0,0.00039531354584710347,1,0,False,True,False,False,False
0.3450134770889488,0.007467118752584624,C440212684,0.0,0.0,C343075722,0.0017434548065346773,0.002732754991912235,0,0,False,True,False,False,False
0.25067385444743934,0.05517324751284841,C527346437,0.02914833856308756,0.0,C247785956,0.018749006265667282,0.026046481948950432,1,0,False,True,False,False,False
0.2722371967654986,0.000563602907819736,C1339718739,1.2704531125586615e-05,0.0,C265053991,0.0005710333356413304,0.0006447829602648669,0,0,False,True,False,False,False
0.8045822102425877,0.0005617330965976972,C1572778067,0.00019409234143647188,0.0,M220987115,0.0,0.0,0,0,False,False,False,True,False
0.5134770889487871,0.0002591791524224322,C621202871,0.0,0.0,M518264260,0.0,0.0,0,0,False,False,False,True,False
0.46765498652291104,0.014950226837184008,C216742273,0.0,0.0,C2039458471,0.00741561481379144,0.009388110161441615,0,0,False,True,False,False,False
0.05390835579514825,0.0005050196192515607,C1451191301,0.0006449605431390934,0.0004544199184242794,M1344689686,0.0,0.0,0,0,False,False,False,True,False
0.307277628032345,0.004553241285716289,C159990458,0.0024055031113508333,0.0,C1025108799,0.0020431405582021617,0.0030261392626494445,1,0,False,True,False,False,False
0.04986522911051213,0.003944647911683087,C1869256646,0.00034394539086891955,0.0,C1040639193,0.0,0.000524546355397801,0,0,False,True,False,False,False
0.1738544474393531,0.01109592422650952,C167292992,0.0,0.0,C1516228613,0.002980344747484348,0.004449600124028635,0,0,False,True,False,False,False
0.7533692722371969,0.0029116213677689608,C1578360070,0.0015382260283933076,0.0,C1156197482,0.0,0.0,1,0,False,False,False,False,True
0.2884097035040431,0.0503978503534531,C1427562720,0.026625469247794017,0.0,C911709087,2.96853687423601e-05,0.006731364152072052,1,0,False,True,False,False,False
0.016172506738544475,0.014449561533668174,C1274887619,0.0,0.0,C2146670328,0.0,0.001921455351473416,1,0,False,True,False,False,False
0.7911051212938006,0.003986092534733047,C1023825032,2.8530651140683286e-06,0.0025340033821172427,C433355009,0.00015681966283902064,0.0,0,0,True,False,False,False,False
0.555256064690027,0.0044579828857678255,C753726287,0.002355177560149063,0.0,C1558494610,0.0,0.0,1,0,False,False,False,False,True
0.7237196765498654,0.007980184977044176,C1605836288,0.08034225940392696,0.10161141107083463,C1286608800,0.004439514818481782,0.0033690345524926214,0,0,True,False,False,False,False
0.8881401617250675,0.019679781536873237,C213157987,0.010396939838475098,0.0,C1929563622,0.020130579503508873,0.022705355763915743,1,0,False,True,False,False,False
0.04986522911051213,4.420518362072422e-05,C14573187,0.004211526894028016,0.005032817521935195,M613832356,0.0,0.0,0,0,False,False,False,True,False
0.7183288409703504,0.007272402342705477,C1508146779,0.026821299777194395,0.036847343399672224,C153484082,0.00302068267726698,0.002047293652939355,0,0,True,False,False,False,False
0.04986522911051213,0.0002854387863074799,C1603763244,0.0,0.0,M387736706,0.0,0.0,0,0,False,False,False,True,False
0.46765498652291104,0.03412613777063819,C1514055041,0.0,0.0,C1983541759,0.018989143614404593,0.023487340476974056,0,0,False,False,False,False,True
0.06064690026954178,0.0016481953889777355,C1241687880,0.25438145692071135,0.30672987248795097,C313139641,0.0340006729787588,0.03371026479930559,0,0,True,False,False,False,False
0.47035040431266845,0.0037271100206297514,C881414235,0.0006186452131458043,0.0,C257884050,0.0576957632886408,0.058070500810414025,0,0,False,False,False,False,True
0.38679245283018865,0.0014014648081417853,C820569216,0.0007404017808169861,0.0,C1301835304,0.0,0.0001863621985505389,1,0,False,True,False,False,False
0.2722371967654986,0.09256255149193976,C1263647967,0.048901319222182486,0.0,C1765579007,0.0,0.0,1,0,False,False,False,False,True
0.7695417789757413,0.002620917503107069,C364720575,0.0013846455333030097,0.0,C911165143,0.0008079422699880456,0.0011547705312522033,1,0,False,True,False,False,False
0.5242587601078168,0.00663514107130196,C1027606228,0.0035053825373450864,0.0,C1691226425,0.00033339287006687083,0.0012150136824063764,1,0,False,True,False,False,False
0.757412398921833,0.006056800137346434,C1867694951,0.003199841752494562,0.0,C114310836,0.0013118694577302916,0.0021145343309330105,1,0,False,True,False,False,False
0.33423180592991913,0.008616182871072556,C681064264,0.004551978119268999,0.0,C1608941213,0.0,0.0,1,0,False,False,False,False,True
0.3194070080862534,0.007546824618076993,C1940127707,0.003987030108980356,0.0,C114245978,0.0016459785350098357,0.002646082015026108,1,0,False,True,False,False,False
0.05121293800539083,0.01115764832777771,C1856690088,0.0008636731582363783,0.0,C1123833225,0.0020023760958895404,0.003481888333554899,0,0,False,True,False,False,False
0.5431266846361187,0.001978193244346196,C1031306576,0.0003412433703785372,0.0,C525448297,0.001189656162053517,0.0014502173087683906,0,0,False,True,False,False,False
0.8450134770889489,0.012236911243378092,C220460934,0.006464829386839602,0.0,C475338087,0.0,0.0016272243652036343,1,0,False,True,False,False,False
0.6024258760107818,0.013740688017281141,C1293936707,0.007259283157552051,0.0,C855445362,0.0,0.0018271916737551714,1,0,False,True,False,False,False
0.30997304582210244,0.0033380974795406302,C1606701810,0.001763535769171117,0.0,C671140271,0.008250839503031486,0.008677442011509233,1,0,False,True,False,False,False
0.3692722371967655,0.013382532444090888,C1766304801,0.003210101038990032,0.0,C1938193678,0.0,0.0017795653190617816,0,0,False,False,False,False,True
0.44878706199460916,0.006318079730101879,C1769074270,0.12509539263067884,0.15433488614501656,C1896999135,0.003120527271087905,0.0022738317515878514,0,0,True,False,False,False,False
0.27088948787061995,0.00880106736499484,C1544922310,8.408150718519015e-06,0.0,C237089306,0.0,0.0011703371031532175,0,0,False,True,False,False,False
0.013477088948787064,0.00039584977298377663,C2079232448,0.0002091296728612085,0.0,C585834595,0.0,0.0,1,0,False,False,False,False,True
0.8194070080862534,0.007265331304990329,C1931126401,0.0038383156003557813,0.0,C579423409,0.0,0.0,1,0,False,False,False,False,True
0.012129380053908356,0.004563566862332182,C877199345,0.000522245177762225,0.0,C1088012140,0.00036449439792577256,0.0002615880832812565,0,0,False,True,False,False,False
0.0431266846361186,0.10467981641873209,C1152596026,0.05530293878359254,0.0,C1976114093,0.0,0.0,1,0,False,False,False,False,True
0.006738544474393531,0.0005478553233992626,C1484518113,0.0002894350644542494,0.0,C978609035,0.0,7.285200596059045e-05,1,0,False,True,False,False,False
0.09433962264150944,0.05945382546725306,C92154963,0.03140979209510268,0.0,C1037207091,0.0,0.007905974921345545,1,0,False,True,False,False,False
0.4757412398921833,0.0003934821713803354,C219565806,0.0,0.0,M1134859132,0.0,0.0,0,0,False,False,False,True,False
0.44070080862533695,0.02929383113091951,C1847805632,0.0,0.0,C1114001063,0.042331533345540094,0.04613824006344115,0,0,False,False,False,False,True
0.46765498652291104,0.007066613194131904,C1311962270,0.0017313741731043825,0.0,C217554845,0.0,0.0009396950701251093,0,0,False,True,False,False,False
0.9649595687331537,0.02388423091837325,C1391223821,0.012618174215059277,0.0,C450487671,4.9598418348835576e-05,0.003225541277484314,1,0,False,True,False,False,False
0.0633423180592992,0.003787606641340356,C1402888663,1.138037325793961e-05,0.0,C972088944,0.0007786797509322742,0.001280711820767853,0,0,False,True,False,False,False
0.013477088948787064,0.00302587776131627,C2016608062,5.053281799093963e-05,0.0019817055560864515,C352976788,0.0004987379767270832,9.532173419122094e-05,0,0,True,False,False,False,False
0.7264150943396227,0.0015083620364207033,C1703320349,0.0,0.0,C743882634,0.0031532659286674118,0.0033472364009700752,0,0,False,True,False,False,False
0.702156334231806,0.010207211148585048,C1534029642,0.07865162263714014,0.10099364712889919,C222784974,0.005864648093098135,0.004495039271072354,0,0,True,False,False,False,False
0.4353099730458221,0.0005697876435794832,C2050347482,0.00048448402184073243,0.00022046145205145066,M89817064,0.0,0.0,0,0,False,False,False,True,False
0.8018867924528302,0.006503400068569973,C357911107,0.0034357830208515475,0.0,C1450973124,0.0,0.0008648008339498808,1,0,False,True,False,False,False
0.5309973045822103,0.0015243259547593228,C790140463,0.0008053100191261984,0.0,C2097780995,0.0012659219224748423,0.0014659694534759603,1,0,False,True,False,False,False
0.009433962264150945,0.0057729741664610205,C2102265902,0.0,0.0,C789014007,4.824524855391204e-05,0.0007792865359872685,1,0,False,True,False,False,False
0.32075471698113206,0.0022830207595231824,C628578638,0.001206132773490307,0.0,C847386551,0.0003033428574962722,0.000606295971247919,1,0,False,True,False,False,False
0.23180592991913748,0.07092536128575185,C1786873519,0.037470269318204706,0.0,C732697292,0.0,0.0,1,0,False,False,False,False,True
0.2183288409703504,0.009749390761674517,C1416715436,0.0,0.0,C1302898018,0.0023844197082682397,0.0025586769274387735,0,0,False,True,False,False,False
0.7749326145552561,0.0007954728415325169,C1468373827,0.00042025279910035243,0.0,C77616403,0.0,0.0,1,0,False,False,False,False,True
0.3719676549865229,0.007709185606177837,C688368548,0.004072806336843302,0.0,C31250082,0.0,0.0,1,0,False,False,False,False,True
0.21967654986522914,0.005644394625040915,C741693784,0.002981965588957778,0.0,C1246356701,0.0006712089197214837,0.0014203757398719894,1,0,False,True,False,False,False
0.06064690026954178,0.00015464539602458256,C324284770,0.00034178041792942064,0.00031253176128048397,M746186404,0.0,0.0,0,0,False,False,False,True,False
0.0215633423180593,0.05208775212634505,C15998296,0.027518253907662833,0.0,C1652158314,0.0,0.0,1,0,False,False,False,False,True
0.016172506738544475,0.0002559462151464063,C556778822,7.350838352717223e-06,0.0,M2045681791,0.0,0.0,0,0,False,False,False,True,False
0.04582210242587601,0.015016067953986965,C892010542,0.007933073588014086,0.0,C935310781,0.0,0.0,1,0,False,False,False,False,True
0.4730458221024259,0.011275070947701176,C824162538,0.0029067866518926386,0.0,C589677373,0.013851782504854446,0.015322082917712731,0,0,False,True,False,False,False
0.9609164420485176,0.007025859823072966,C1378313671,0.003711801462693211,0.0,C1963510795,0.0,0.0,1,0,False,False,False,False,True
0.38274932614555257,0.0033881090528175596,C836610580,0.0017899571660557054,0.0,C219723061,0.0,0.0,1,0,False,False,False,False,True
0.835579514824798,0.19181134174544248,C1986822150,0.10133501618033729,0.0,C432052755,0.0,0.0,1,0,False,False,False,False,True
0.4757412398921833,0.002114100183939518,C550781139,0.0011168910784779252,0.0,C335413710,0.0,0.00028112611600819283,1,0,False,True,False,False,False
0.01078167115902965,0.0006963982604406028,C102617052,0.0003679111378270935,0.0,C760675871,0.0,0.0,1,0,False,False,False,False,True
0.4339622641509434,0.00019182751024387403,C1764964932,0.0,0.0,M161718233,0.0,0.0,0,0,False,False,False,True,False
0.020215633423180595,0.06983121358003597,C705981026,0.0368922248999057,0.0,C697783649,0.0,0.009285925993020827,1,0,False,True,False,False,False
0.24797843665768196,0.012862708405474618,C1098121804,0.000521305344548179,0.0,C725421180,0.0002603065041205289,0.0019702019441037587,0,0,False,True,False,False,False
0.24797843665768196,0.00858090964160237,C498487420,0.0,0.0,C695653925,0.013829913103434406,0.014941998592427433,0,0,False,True,False,False,False
0.17924528301886794,0.007962679401576684,C1014801297,0.00592828330410679,0.0020687471308798696,C1022722588,0.0019260887463862085,0.0029809043175057677,0,0,False,True,False,False,False
0.33557951482479786,0.0015707183028828905,C1176642944,3.0695624080182196e-05,0.0,C1905611312,0.0009072283838895425,0.0011141965346076993,0,0,False,True,False,False,False
0.6051212938005391,0.0011521169363343134,C982513894,0.0006086698905428636,0.0,C865044477,0.0,0.0,1,0,False,False,False,False,True
0.551212938005391,0.07644220276421779,C2090299993,0.04038484785875123,0.0,C1327141186,0.03184615396550272,0.0419444651274084,1,0,False,True,False,False,False
0.17924528301886794,0.00018314238642285125,C1046165855,0.000645132901837455,0.0006589713299854273,M414962118,0.0,0.0,0,0,False,False,False,True,False
